wl_um,n,k
4.55,2.15015182704,3.08113936296e-08
4.56,2.14950692471,3.69120612028e-08
4.57,2.14886154526,4.32901679146e-08
4.58,2.14821096599,5.26919257249e-08
4.59,2.14756038671,6.20936835352e-08
4.6,2.14690722055,7.3641139759e-08
4.61,2.14625084419,8.78512920044e-08
4.62,2.14559446784,1.0206144425e-07
4.63,2.14493339176,1.22538647476e-07
4.64,2.14427109044,1.44649698996e-07
4.65,2.14360803234,1.68047570241e-07
4.66,2.14293966991,2.00464854466e-07
4.67,2.14227130748,2.32882138691e-07
4.68,2.14160020883,2.72407727429e-07
4.69,2.14092564326,3.20939782796e-07
4.7,2.1402510777,3.69471838163e-07
4.71,2.13957179531,4.35012695934e-07
4.72,2.13889087162,5.06472053295e-07
4.73,2.13820977169,5.78791399518e-07
4.74,2.13752232761,6.82069081563e-07
4.75,2.13683488352,7.85346763607e-07
4.76,2.13614545373,9.02485282617e-07
4.77,2.13545131306,1.05250716141e-06
4.78,2.13475717238,1.20252904021e-06
4.79,2.13405924345,1.38554540651e-06
4.8,2.13335821828,1.59552900426e-06
4.81,2.1326571931,1.805512602e-06
4.82,2.13195058257,2.08830838169e-06
4.83,2.13124247063,2.39067696438e-06
4.84,2.1305342851,2.69421766324e-06
4.85,2.129818868,3.1129565056e-06
4.86,2.1291034509,3.53169534795e-06
4.87,2.12838640581,3.98526633984e-06
4.88,2.12766345058,4.56528902762e-06
4.89,2.12694049536,5.1453117154e-06
4.9,2.12621437892,5.81441897645e-06
4.91,2.12548363232,6.61400613474e-06
4.92,2.12475288573,7.41359329303e-06
4.93,2.12401746887,8.37150070465e-06
4.94,2.12327866002,9.44439568733e-06
4.95,2.12253985117,1.051729067e-05
4.96,2.12179489103,1.18818787982e-05
4.97,2.12104773012,1.33508276845e-05
4.98,2.1203005692,1.48197765708e-05
4.99,2.11954580755,1.67084376128e-05
5,2.11878998296,1.86557938281e-05
5.01,2.11803414383,2.06041945926e-05
5.02,2.11726932563,2.31972908989e-05
5.03,2.11650450744,2.57903872053e-05
5.04,2.11573866785,2.84720503527e-05
5.05,2.11496450675,3.18752902439e-05
5.06,2.11419034564,3.52785301352e-05
5.07,2.11341423957,3.88832678729e-05
5.08,2.11263036963,4.32923388837e-05
5.09,2.1118464997,4.77014098944e-05
5.1,2.1110598596,5.24673915712e-05
5.11,2.1102658996,5.8176478521e-05
5.12,2.10947193959,6.38855654708e-05
5.13,2.10867450121,7.01219993787e-05
5.14,2.10787005994,7.74201216597e-05
5.15,2.10706561867,8.47182439407e-05
5.16,2.10625712861,9.27538653629e-05
5.17,2.10544180938,0.00010203344319
5.18,2.10462649014,0.000111313021017
5.19,2.10380671286,0.000121540102208
5.2,2.10298012023,0.000133215699758
5.21,2.1021535276,0.000144891297308
5.22,2.10132225387,0.000157734834323
5.23,2.10048400254,0.000172319283622
5.24,2.09964575121,0.00018690373292
5.25,2.09880280638,0.000202850509114
5.26,2.09795252941,0.000220925498031
5.27,2.09710225244,0.000239000486947
5.28,2.09624750528,0.000258576676017
5.29,2.09538486902,0.00028080222345
5.3,2.09452223276,0.000303027770883
5.31,2.09365560401,0.00032679749349
5.32,2.09278031716,0.000353915909627
5.33,2.09190503031,0.000381034325764
5.34,2.0910264982,0.000409593083372
5.35,2.09013832936,0.000442428896324
5.36,2.08925016052,0.000475264709275
5.37,2.08835976786,0.000509230162044
5.38,2.08745856082,0.000548689043385
5.39,2.08655735377,0.000588147924726
5.4,2.08565521088,0.000628149932106
5.41,2.08474089879,0.00067521442768
5.42,2.0838265867,0.000722278923254
5.43,2.08291227461,0.000769343418828
5.44,2.08198549981,0.000824669912207
5.45,2.08105812914,0.000880391430737
5.46,2.08013075846,0.000936112949267
5.47,2.07919282561,0.000999837367796
5.48,2.07825256373,0.00106532646795
5.49,2.07731230186,0.0011308155681
5.5,2.07636366097,0.0012035816159
5.51,2.07541082171,0.0012799938263
5.52,2.07445798246,0.0013564060367
5.53,2.07349915116,0.00143880887554
5.54,2.07253420332,0.00152732682126
5.55,2.07156925547,0.00161584476698
5.56,2.07060080799,0.0017084207743
5.57,2.06962439389,0.00181023461138
5.58,2.06864797979,0.00191204844846
5.59,2.06767053174,0.00201526783775
