wl_um,n,k
6.85,1.30309230897,4.09870870215e-05
6.86,1.30284712858,4.18917564325e-05
6.87,1.30260112411,4.2818749382e-05
6.88,1.30235481868,4.37561759592e-05
6.89,1.30210807112,4.47109271036e-05
6.9,1.30186064799,4.56845355673e-05
6.91,1.30161283472,4.66690843011e-05
6.92,1.30136418629,4.76772973006e-05
6.93,1.30111519383,4.86994967678e-05
6.94,1.30086589872,4.97340001201e-05
6.95,1.30061570169,5.07948103114e-05
6.96,1.30036511681,5.18670716213e-05
6.97,1.30011388649,5.29584339169e-05
6.98,1.29986217089,5.40702368336e-05
6.99,1.29961015586,5.51932293265e-05
7,1.29935728054,5.63424018673e-05
7.01,1.2991038983,5.75072182118e-05
7.02,1.29885003482,5.86868854965e-05
7.03,1.29859556051,5.98931767439e-05
7.04,1.29834073761,6.11113344594e-05
7.05,1.29808519484,6.23523144891e-05
7.06,1.2978290939,6.36140506548e-05
7.07,1.29757267553,6.48876035871e-05
7.08,1.29731543041,6.6192272366e-05
7.09,1.29705777608,6.75104361944e-05
7.1,1.29679951302,6.88486747484e-05
7.11,1.29654070573,7.0211939759e-05
7.12,1.29628160003,7.1587286191e-05
7.13,1.29602159926,7.29929064688e-05
7.14,1.29576109064,7.44159221646e-05
7.15,1.29550005345,7.58570432955e-05
7.16,1.29523840289,7.73272492304e-05
7.17,1.29497643408,7.88100004275e-05
7.18,1.29471362315,8.03223071816e-05
7.19,1.29445041069,8.1854026102e-05
7.2,1.29418686299,8.34019515099e-05
7.21,1.293922373,8.49837417588e-05
7.22,1.2936575571,8.65784341607e-05
7.23,1.29339204014,8.82023505273e-05
7.24,1.29312591737,8.98485511912e-05
7.25,1.29285932629,9.1511978723e-05
7.26,1.2925920529,9.3209654695e-05
7.27,1.29232445662,9.49204630748e-05
7.28,1.29205601801,9.66629595003e-05
7.29,1.29178706615,9.84277555646e-05
7.3,1.29151769437,0.000100210796788
7.31,1.29124764411,0.000102028801666
7.32,1.29097728647,0.00010386002475
7.33,1.29070602936,0.000105726202019
7.34,1.2904342156,0.000107614244648
7.35,1.29016184519,0.000109524152635
