wl_um,n,k
9.23,1.60603411765,0.0486552941176
9.24,1.60568117647,0.0487729411765
9.25,1.60532823529,0.0488905882353
9.26,1.60496763006,0.049
9.27,1.60450520231,0.049
9.28,1.60404277457,0.049
9.29,1.60358034682,0.049
9.3,1.60311791908,0.049
9.31,1.60265549133,0.049
9.32,1.60219306358,0.049
9.33,1.60173063584,0.049
9.34,1.60126820809,0.049
9.35,1.60080952381,0.0490476190476
9.36,1.60035600907,0.0491609977324
9.37,1.59990249433,0.0492743764172
9.38,1.59944897959,0.049387755102
9.39,1.59899546485,0.0495011337868
9.4,1.59854195011,0.0496145124717
9.41,1.59808843537,0.0497278911565
9.42,1.59763492063,0.0498412698413
9.43,1.5971814059,0.0499546485261
9.44,1.59666592428,0.0501336302895
9.45,1.5961091314,0.0503563474388
9.46,1.59555233853,0.050579064588
9.47,1.59499554566,0.0508017817372
9.48,1.59443875278,0.0510244988864
9.49,1.59388195991,0.0512472160356
9.5,1.59332516704,0.0514699331849
9.51,1.59276837416,0.0516926503341
9.52,1.59221158129,0.0519153674833
9.53,1.59172925764,0.052135371179
9.54,1.59129257642,0.0523537117904
9.55,1.5908558952,0.0525720524017
9.56,1.59041921397,0.0527903930131
9.57,1.58998253275,0.0530087336245
9.58,1.58954585153,0.0532270742358
9.59,1.58910917031,0.0534454148472
9.6,1.58867248908,0.0536637554585
9.61,1.58823580786,0.0538820960699
9.62,1.58790139335,0.0541972132905
9.63,1.58768703108,0.0546259378349
9.64,1.58747266881,0.0550546623794
9.65,1.58725830654,0.0554833869239
9.66,1.58704394427,0.0559121114684
9.67,1.58682958199,0.0563408360129
9.68,1.58661521972,0.0567695605573
9.69,1.58640085745,0.0571982851018
9.7,1.58618649518,0.0576270096463
9.71,1.58597268908,0.0579863445378
9.72,1.58576260504,0.057881302521
9.73,1.58555252101,0.0577762605042
9.74,1.58534243697,0.0576712184874
9.75,1.58513235294,0.0575661764706
9.76,1.58492226891,0.0574611344538
9.77,1.58471218487,0.057356092437
9.78,1.58450210084,0.0572510504202
9.79,1.58429201681,0.0571460084034
9.8,1.58408193277,0.0570409663866
9.81,1.583623069,0.0570628218332
9.82,1.58300514933,0.0571658084449
9.83,1.58238722966,0.0572687950566
9.84,1.58176930999,0.0573717816684
9.85,1.58115139032,0.0574747682801
9.86,1.58053347065,0.0575777548919
9.87,1.57991555098,0.0576807415036
9.88,1.57929763131,0.0577837281153
9.89,1.57867971164,0.0578867147271
9.9,1.57806179197,0.0579897013388
9.91,1.57763636364,0.0581818181818
9.92,1.57723232323,0.0583838383838
9.93,1.57682828283,0.0585858585859
9.94,1.57642424242,0.0587878787879
9.95,1.57602020202,0.0589898989899
9.96,1.57561616162,0.0591919191919
9.97,1.57521212121,0.0593939393939
9.98,1.57480808081,0.059595959596
9.99,1.5744040404,0.059797979798
10,1.574,0.06
10.01,1.574,0.060198019802
10.02,1.574,0.060396039604
10.03,1.574,0.0605940594059
10.04,1.574,0.0607920792079
10.05,1.574,0.0609900990099
10.06,1.574,0.0611881188119
10.07,1.574,0.0613861386139
10.08,1.574,0.0615841584158
10.09,1.574,0.0617821782178
10.1,1.574,0.0619801980198
10.11,1.57356353055,0.0617381183317
10.12,1.5730785645,0.0614471387003
10.13,1.57259359845,0.0611561590689
10.14,1.5721086324,0.0608651794374
10.15,1.57162366634,0.060574199806
10.16,1.57113870029,0.0602832201746
10.17,1.57065373424,0.0599922405432
10.18,1.57016876819,0.0597012609117
10.19,1.56968380213,0.0594102812803
10.2,1.56919883608,0.0591193016489
10.21,1.56860741445,0.0590560836502
10.22,1.56794201521,0.0591511406844
10.23,1.56727661597,0.0592461977186
10.24,1.56661121673,0.0593412547529
10.25,1.56594581749,0.0594363117871
10.26,1.56528041825,0.0595313688213
10.27,1.56461501901,0.0596264258555
10.28,1.56394961977,0.0597214828897
10.29,1.56328422053,0.059816539924
10.3,1.56261882129,0.0599115969582
10.31,1.56198044693,0.0600065176909
10.32,1.56170111732,0.0600996275605
10.33,1.56142178771,0.0601927374302
10.34,1.5611424581,0.0602858472998
10.35,1.56086312849,0.0603789571695
10.36,1.56058379888,0.0604720670391
10.37,1.56030446927,0.0605651769088
10.38,1.56002513966,0.0606582867784
10.39,1.55974581006,0.060751396648
10.4,1.55946648045,0.0608445065177
10.41,1.55918715084,0.0609376163873
10.42,1.55884945255,0.0609397810219
10.43,1.55839324818,0.0607572992701
10.44,1.5579370438,0.0605748175182
10.45,1.55748083942,0.0603923357664
10.46,1.55702463504,0.0602098540146
10.47,1.55656843066,0.0600273722628
10.48,1.55611222628,0.0598448905109
10.49,1.5556560219,0.0596624087591
10.5,1.55519981752,0.0594799270073
10.51,1.55474361314,0.0592974452555
10.52,1.55428740876,0.0591149635036
10.53,1.55373571429,0.0590660714286
10.54,1.55302142857,0.0592446428571
10.55,1.55230714286,0.0594232142857
10.56,1.55159285714,0.0596017857143
10.57,1.55087857143,0.0597803571429
10.58,1.55016428571,0.0599589285714
10.59,1.54945,0.0601375
10.6,1.54873571429,0.0603160714286
10.61,1.54802142857,0.0604946428571
10.62,1.54730714286,0.0606732142857
10.63,1.54659285714,0.0608517857143
10.64,1.5459256993,0.061
10.65,1.54548863636,0.061
10.66,1.54505157343,0.061
10.67,1.54461451049,0.061
10.68,1.54417744755,0.061
10.69,1.54374038462,0.061
10.7,1.54330332168,0.061
10.71,1.54286625874,0.061
10.72,1.5424291958,0.061
10.73,1.54199213287,0.061
10.74,1.54155506993,0.061
10.75,1.54111800699,0.061
10.76,1.54050042772,0.0610624465355
10.77,1.53981608212,0.0611479897348
10.78,1.53913173653,0.0612335329341
10.79,1.53844739093,0.0613190761334
10.8,1.53776304534,0.0614046193328
10.81,1.53707869974,0.0614901625321
10.82,1.53639435415,0.0615757057314
10.83,1.53571000855,0.0616612489307
10.84,1.53502566296,0.06174679213
10.85,1.53434131737,0.0618323353293
10.86,1.53365697177,0.0619178785287
10.87,1.53298324958,0.062013400335
10.88,1.53256448911,0.0623484087102
10.89,1.53214572864,0.0626834170854
10.9,1.53172696817,0.0630184254606
10.91,1.53130820771,0.0633534338358
10.92,1.53088944724,0.0636884422111
10.93,1.53047068677,0.0640234505863
10.94,1.5300519263,0.0643584589615
10.95,1.52963316583,0.0646934673367
10.96,1.52921440536,0.0650284757119
10.97,1.52879564489,0.0653634840871
10.98,1.52837688442,0.0656984924623
10.99,1.52795904996,0.0659918099918
11,1.52754954955,0.0659099099099
11.01,1.52714004914,0.065828009828
11.02,1.52673054873,0.0657461097461
11.03,1.52632104832,0.0656642096642
11.04,1.52591154791,0.0655823095823
11.05,1.5255020475,0.0655004095004
11.06,1.52509254709,0.0654185094185
11.07,1.52468304668,0.0653366093366
11.08,1.52427354627,0.0652547092547
11.09,1.52386404586,0.0651728091728
11.1,1.52345454545,0.0650909090909
11.11,1.52304504505,0.065009009009
11.12,1.52242994396,0.0651425140112
11.13,1.52178943155,0.0653026421137
11.14,1.52114891914,0.0654627702162
11.15,1.52050840673,0.0656228983187
11.16,1.51986789432,0.0657830264211
11.17,1.51922738191,0.0659431545236
11.18,1.5185868695,0.0661032826261
11.19,1.51794635709,0.0662634107286
11.2,1.51730584468,0.0664235388311
11.21,1.51666533227,0.0665836669335
11.22,1.51602481986,0.066743795036
11.23,1.51538430745,0.0669039231385
11.24,1.51484326019,0.0670626959248
11.25,1.51445141066,0.0672194357367
11.26,1.51405956113,0.0673761755486
11.27,1.5136677116,0.0675329153605
11.28,1.51327586207,0.0676896551724
11.29,1.51288401254,0.0678463949843
11.3,1.51249216301,0.0680031347962
11.31,1.51210031348,0.0681598746082
11.32,1.51170846395,0.0683166144201
11.33,1.51131661442,0.068473354232
11.34,1.51092476489,0.0686300940439
11.35,1.51053291536,0.0687868338558
11.36,1.51014106583,0.0689435736677
11.37,1.5097061974,0.069
11.38,1.50924713083,0.069
11.39,1.50878806427,0.069
11.4,1.5083289977,0.069
11.41,1.50786993114,0.069
11.42,1.50741086458,0.069
11.43,1.50695179801,0.069
11.44,1.50649273145,0.069
11.45,1.50603366488,0.069
11.46,1.50557459832,0.069
11.47,1.50511553175,0.069
11.48,1.50465646519,0.069
11.49,1.50419739862,0.069
11.5,1.50378667665,0.069
11.51,1.50341242515,0.069
11.52,1.50303817365,0.069
11.53,1.50266392216,0.069
11.54,1.50228967066,0.069
11.55,1.50191541916,0.069
11.56,1.50154116766,0.069
11.57,1.50116691617,0.069
11.58,1.50079266467,0.069
11.59,1.50041841317,0.069
11.6,1.50004416168,0.069
11.61,1.49966991018,0.069
11.62,1.49929565868,0.069
11.63,1.49887719298,0.0689692982456
11.64,1.49829239766,0.0688230994152
11.65,1.49770760234,0.0686769005848
11.66,1.49712280702,0.0685307017544
11.67,1.4965380117,0.068384502924
11.68,1.49595321637,0.0682383040936
11.69,1.49536842105,0.0680921052632
11.7,1.49478362573,0.0679459064327
11.71,1.49419883041,0.0677997076023
11.72,1.49361403509,0.0676535087719
11.73,1.49302923977,0.0675073099415
11.74,1.49244444444,0.0673611111111
11.75,1.49185964912,0.0672149122807
11.76,1.4912748538,0.0670687134503
11.77,1.49073518915,0.0669621698787
11.78,1.49023554604,0.0668907922912
11.79,1.48973590293,0.0668194147038
11.8,1.48923625981,0.0667480371163
11.81,1.4887366167,0.0666766595289
11.82,1.48823697359,0.0666052819415
11.83,1.48773733048,0.066533904354
11.84,1.48723768737,0.0664625267666
11.85,1.48673804425,0.0663911491792
11.86,1.48623840114,0.0663197715917
11.87,1.48573875803,0.0662483940043
11.88,1.48523911492,0.0661770164168
11.89,1.48473947181,0.0661056388294
11.9,1.48423982869,0.066034261242
11.91,1.48360111576,0.0658549511855
11.92,1.48283403068,0.0655760111576
11.93,1.48206694561,0.0652970711297
11.94,1.48129986053,0.0650181311018
11.95,1.48053277545,0.0647391910739
11.96,1.47976569038,0.064460251046
11.97,1.4789986053,0.0641813110181
11.98,1.47823152022,0.0639023709902
11.99,1.47746443515,0.0636234309623
12,1.47669735007,0.0633444909344
12.01,1.47593026499,0.0630655509066
12.02,1.47516317992,0.0627866108787
12.03,1.47439609484,0.0625076708508
12.04,1.47362900976,0.0622287308229
12.05,1.47284070796,0.062
12.06,1.47195575221,0.062
12.07,1.47107079646,0.062
12.08,1.47018584071,0.062
12.09,1.46930088496,0.062
12.1,1.4684159292,0.062
12.11,1.46753097345,0.062
12.12,1.4666460177,0.062
12.13,1.46576106195,0.062
12.14,1.46487610619,0.062
12.15,1.46399115044,0.062
12.16,1.46310619469,0.062
12.17,1.46222123894,0.062
12.18,1.46133628319,0.062
12.19,1.46045132743,0.062
12.2,1.45960956175,0.062
12.21,1.458812749,0.062
12.22,1.45801593625,0.062
12.23,1.45721912351,0.062
12.24,1.45642231076,0.062
12.25,1.45562549801,0.062
12.26,1.45482868526,0.062
12.27,1.45403187251,0.062
12.28,1.45323505976,0.062
12.29,1.45243824701,0.062
12.3,1.45164143426,0.062
12.31,1.45084462151,0.062
12.32,1.45004780876,0.062
12.33,1.44925099602,0.062
12.34,1.44845418327,0.062
12.35,1.44766558652,0.06202786779
12.36,1.44688788075,0.062092676604
12.37,1.44611017498,0.062157485418
12.38,1.44533246922,0.062222294232
12.39,1.44455476345,0.062287103046
12.4,1.44377705768,0.06235191186
12.41,1.44299935191,0.062416720674
12.42,1.44222164614,0.062481529488
12.43,1.44144394038,0.062546338302
12.44,1.44066623461,0.062611147116
12.45,1.43988852884,0.06267595593
12.46,1.43911082307,0.062740764744
12.47,1.4383331173,0.062805573558
12.48,1.43755541154,0.062870382372
12.49,1.43677770577,0.062935191186
12.5,1.436,0.063
12.51,1.43511504425,0.0629367888748
12.52,1.4342300885,0.0628735777497
12.53,1.43334513274,0.0628103666245
12.54,1.43246017699,0.0627471554994
12.55,1.43157522124,0.0626839443742
12.56,1.43069026549,0.0626207332491
12.57,1.42980530973,0.0625575221239
12.58,1.42892035398,0.0624943109987
12.59,1.42803539823,0.0624310998736
12.6,1.42715044248,0.0623678887484
12.61,1.42626548673,0.0623046776233
12.62,1.42538053097,0.0622414664981
12.63,1.42449557522,0.0621782553729
12.64,1.42361061947,0.0621150442478
12.65,1.42272566372,0.0620518331226
12.66,1.42184473198,0.062011090573
12.67,1.42098213185,0.0620727048675
12.68,1.42011953173,0.062134319162
12.69,1.41925693161,0.0621959334566
12.7,1.41839433148,0.0622575477511
12.71,1.41753173136,0.0623191620456
12.72,1.41666913124,0.0623807763401
12.73,1.41580653112,0.0624423906346
12.74,1.41494393099,0.0625040049291
12.75,1.41408133087,0.0625656192237
12.76,1.41321873075,0.0626272335182
12.77,1.41235613062,0.0626888478127
12.78,1.4114935305,0.0627504621072
12.79,1.41063093038,0.0628120764017
12.8,1.40976833025,0.0628736906962
12.81,1.40890573013,0.0629353049908
12.82,1.40804313001,0.0629969192853
12.83,1.40708708709,0.0629429429429
12.84,1.40612612613,0.0628828828829
12.85,1.40516516517,0.0628228228228
12.86,1.4042042042,0.0627627627628
12.87,1.40324324324,0.0627027027027
12.88,1.40228228228,0.0626426426426
12.89,1.40132132132,0.0625825825826
12.9,1.40036036036,0.0625225225225
12.91,1.3993993994,0.0624624624625
12.92,1.39843843844,0.0624024024024
12.93,1.39747747748,0.0623423423423
12.94,1.39651651652,0.0622822822823
12.95,1.39555555556,0.0622222222222
12.96,1.39459459459,0.0621621621622
12.97,1.39363363363,0.0621021021021
12.98,1.39267267267,0.062042042042
12.99,1.39170157987,0.062
13,1.39070684611,0.062
13.01,1.38971211235,0.062
13.02,1.38871737858,0.062
13.03,1.38772264482,0.062
13.04,1.38672791106,0.062
13.05,1.3857331773,0.062
13.06,1.38473844353,0.062
13.07,1.38374370977,0.062
13.08,1.38274897601,0.062
13.09,1.38175424225,0.062
13.1,1.38075950848,0.062
13.11,1.37976477472,0.062
13.12,1.37877004096,0.062
13.13,1.3777753072,0.062
13.14,1.37678057343,0.062
13.15,1.37578583967,0.062
13.16,1.37474857469,0.062023945268
13.17,1.37355131129,0.0621379703535
13.18,1.37235404789,0.062251995439
13.19,1.37115678449,0.0623660205245
13.2,1.36995952109,0.06248004561
13.21,1.3687622577,0.0625940706956
13.22,1.3675649943,0.0627080957811
13.23,1.3663677309,0.0628221208666
13.24,1.3651704675,0.0629361459521
13.25,1.3639732041,0.0630501710376
13.26,1.36277594071,0.0631641961231
13.27,1.36157867731,0.0632782212087
13.28,1.36038141391,0.0633922462942
13.29,1.35918415051,0.0635062713797
13.3,1.35798688712,0.0636202964652
13.31,1.35678962372,0.0637343215507
13.32,1.35559236032,0.0638483466363
13.33,1.35439509692,0.0639623717218
13.34,1.35329356271,0.0641859045505
13.35,1.35223917869,0.0644633740289
13.36,1.35118479467,0.0647408435072
13.37,1.35013041065,0.0650183129856
13.38,1.34907602664,0.0652957824639
13.39,1.34802164262,0.0655732519423
13.4,1.3469672586,0.0658507214206
13.41,1.34591287458,0.066128190899
13.42,1.34485849057,0.0664056603774
13.43,1.34380410655,0.0666831298557
13.44,1.34274972253,0.0669605993341
13.45,1.34169533851,0.0672380688124
13.46,1.3406409545,0.0675155382908
13.47,1.33958657048,0.0677930077691
13.48,1.33853218646,0.0680704772475
13.49,1.33747780244,0.0683479467259
13.5,1.33642341842,0.0686254162042
13.51,1.33536903441,0.0689028856826
13.52,1.33436790924,0.0690702323069
13.53,1.33339546191,0.0691782820097
13.54,1.33242301459,0.0692863317126
13.55,1.33145056726,0.0693943814155
13.56,1.33047811994,0.0695024311183
13.57,1.32950567261,0.0696104808212
13.58,1.32853322528,0.069718530524
13.59,1.32756077796,0.0698265802269
13.6,1.32658833063,0.0699346299298
13.61,1.32561588331,0.0700426796326
13.62,1.32464343598,0.0701507293355
13.63,1.32367098865,0.0702587790384
13.64,1.32269854133,0.0703668287412
13.65,1.321726094,0.0704748784441
13.66,1.32075364668,0.0705829281469
13.67,1.31978119935,0.0706909778498
13.68,1.31880875203,0.0707990275527
13.69,1.3178363047,0.0709070772555
13.7,1.31684550709,0.0710147136101
13.71,1.31574198634,0.071119810825
13.72,1.31463846558,0.0712249080399
13.73,1.31353494482,0.0713300052549
13.74,1.31243142407,0.0714351024698
13.75,1.31132790331,0.0715401996847
13.76,1.31022438255,0.0716452968996
13.77,1.3091208618,0.0717503941146
13.78,1.30801734104,0.0718554913295
13.79,1.30691382028,0.0719605885444
13.8,1.30581029953,0.0720656857593
13.81,1.30470677877,0.0721707829743
13.82,1.30360325801,0.0722758801892
13.83,1.30249973726,0.0723809774041
13.84,1.3013962165,0.072486074619
13.85,1.30029269574,0.0725911718339
13.86,1.29918917499,0.0726962690489
13.87,1.29808565423,0.0728013662638
13.88,1.29698213347,0.0729064634787
13.89,1.29586503067,0.073
13.9,1.29463803681,0.073
13.91,1.29341104294,0.073
13.92,1.29218404908,0.073
13.93,1.29095705521,0.073
13.94,1.28973006135,0.073
13.95,1.28850306748,0.073
13.96,1.28727607362,0.073
13.97,1.28604907975,0.073
13.98,1.28482208589,0.073
13.99,1.28359509202,0.073
14,1.28236809816,0.073
14.01,1.28114110429,0.073
14.02,1.27991411043,0.073
14.03,1.27868711656,0.073
14.04,1.2774601227,0.073
14.05,1.27623312883,0.073
14.06,1.27500613497,0.073
14.07,1.2737791411,0.073
14.08,1.27255214724,0.073
14.09,1.27128926441,0.0730820079523
14.1,1.26999701789,0.0732311133201
14.11,1.26870477137,0.0733802186879
14.12,1.26741252485,0.0735293240557
14.13,1.26612027833,0.0736784294235
14.14,1.26482803181,0.0738275347913
14.15,1.26353578529,0.073976640159
14.16,1.26224353877,0.0741257455268
14.17,1.26095129225,0.0742748508946
14.18,1.25965904573,0.0744239562624
14.19,1.2583667992,0.0745730616302
14.2,1.25707455268,0.074722166998
14.21,1.25578230616,0.0748712723658
14.22,1.25449005964,0.0750203777336
14.23,1.25319781312,0.0751694831014
14.24,1.2519055666,0.0753185884692
14.25,1.25061332008,0.075467693837
14.26,1.24932107356,0.0756167992048
14.27,1.24802882704,0.0757659045726
14.28,1.24673658052,0.0759150099404
14.29,1.24535634959,0.0759792370835
14.3,1.24385948817,0.0759309512313
14.31,1.24236262675,0.075882665379
14.32,1.24086576533,0.0758343795268
14.33,1.23936890391,0.0757860936746
14.34,1.23787204249,0.0757378078223
14.35,1.23637518107,0.0756895219701
14.36,1.23487831965,0.0756412361178
14.37,1.23338145823,0.0755929502656
14.38,1.23188459681,0.0755446644133
14.39,1.23038773539,0.0754963785611
14.4,1.22889087397,0.0754480927088
14.41,1.22739401255,0.0753998068566
14.42,1.22589715113,0.0753515210043
14.43,1.22440028972,0.0753032351521
14.44,1.2229034283,0.0752549492999
14.45,1.22140656688,0.0752066634476
14.46,1.21990970546,0.0751583775954
14.47,1.21841284404,0.0751100917431
14.48,1.21691598262,0.0750618058909
14.49,1.2154191212,0.0750135200386
14.5,1.21391881746,0.0752027217269
14.51,1.21241717504,0.0754842796809
14.52,1.21091553261,0.0757658376349
14.53,1.20941389019,0.0760473955889
14.54,1.20791224777,0.0763289535429
14.55,1.20641060535,0.0766105114969
14.56,1.20490896293,0.076892069451
14.57,1.20340732051,0.077173627405
14.58,1.20190567809,0.077455185359
14.59,1.20040403566,0.077736743313
14.6,1.19890239324,0.078018301267
14.61,1.19740075082,0.078299859221
14.62,1.1958991084,0.078581417175
14.63,1.19439746598,0.078862975129
14.64,1.19289582356,0.0791445330831
14.65,1.19139418114,0.0794260910371
14.66,1.18989253871,0.0797076489911
14.67,1.18839089629,0.0799892069451
14.68,1.18688925387,0.0802707648991
14.69,1.18538761145,0.0805523228531
14.7,1.18388596903,0.0808338808071
14.71,1.18238359909,0.081037357631
14.72,1.18088018223,0.0811284738041
14.73,1.17937676538,0.0812195899772
14.74,1.17787334852,0.0813107061503
14.75,1.17636993166,0.0814018223235
14.76,1.17486651481,0.0814929384966
14.77,1.17336309795,0.0815840546697
14.78,1.17185968109,0.0816751708428
14.79,1.17035626424,0.0817662870159
14.8,1.16885284738,0.0818574031891
14.81,1.16734943052,0.0819485193622
14.82,1.16584601367,0.0820396355353
14.83,1.16434259681,0.0821307517084
14.84,1.16283917995,0.0822218678815
14.85,1.1613357631,0.0823129840547
14.86,1.15983234624,0.0824041002278
14.87,1.15832892938,0.0824952164009
14.88,1.15682551253,0.082586332574
14.89,1.15532209567,0.0826774487472
14.9,1.15381867882,0.0827685649203
14.91,1.15231526196,0.0828596810934
14.92,1.1508118451,0.0829507972665
14.93,1.14916585582,0.0830203449801
14.94,1.14735249889,0.0830645731977
14.95,1.14553914197,0.0831088014153
14.96,1.14372578505,0.0831530296329
14.97,1.14191242813,0.0831972578505
14.98,1.14009907121,0.0832414860681
14.99,1.13828571429,0.0832857142857
15,1.13647235736,0.0833299425033
15.01,1.13465900044,0.0833741707209
15.02,1.13284564352,0.0834183989385
15.03,1.1310322866,0.0834626271561
15.04,1.12921892968,0.0835068553737
15.05,1.12740557276,0.0835510835913
15.06,1.12559221583,0.0835953118089
15.07,1.12377885891,0.0836395400265
15.08,1.12196550199,0.0836837682441
15.09,1.12015214507,0.0837279964617
15.1,1.11833878815,0.0837722246793
15.11,1.11652543123,0.0838164528969
15.12,1.1147120743,0.0838606811146
15.13,1.11289871738,0.0839049093322
15.14,1.11108536046,0.0839491375498
15.15,1.10927200354,0.0839933657674
15.16,1.10732260832,0.0840729300729
15.17,1.10534920635,0.0841587301587
15.18,1.10337580438,0.0842445302445
15.19,1.1014024024,0.0843303303303
15.2,1.09942900043,0.0844161304161
15.21,1.09745559846,0.0845019305019
15.22,1.09548219648,0.0845877305877
15.23,1.09350879451,0.0846735306735
15.24,1.09153539254,0.0847593307593
15.25,1.08956199056,0.0848451308451
15.26,1.08758858859,0.0849309309309
15.27,1.08561518662,0.0850167310167
15.28,1.08364178464,0.0851025311025
15.29,1.08166838267,0.0851883311883
15.3,1.07969498069,0.0852741312741
15.31,1.07772157872,0.0853599313599
15.32,1.07574817675,0.0854457314457
15.33,1.07377477477,0.0855315315315
15.34,1.0718013728,0.0856173316173
15.35,1.06982797083,0.0857031317031
15.36,1.06785456885,0.0857889317889
15.37,1.06588116688,0.0858747318747
15.38,1.06390776491,0.0859605319605
15.39,1.06167470882,0.0860673876872
15.4,1.05922046589,0.0861921797005
15.41,1.05676622296,0.0863169717138
15.42,1.05431198003,0.0864417637271
15.43,1.0518577371,0.0865665557404
15.44,1.04940349418,0.0866913477537
15.45,1.04694925125,0.0868161397671
15.46,1.04449500832,0.0869409317804
15.47,1.04204076539,0.0870657237937
15.48,1.03958652246,0.087190515807
15.49,1.03713227953,0.0873153078203
15.5,1.03467803661,0.0874400998336
15.51,1.03222379368,0.0875648918469
15.52,1.02976955075,0.0876896838602
15.53,1.02731530782,0.0878144758735
15.54,1.02486106489,0.0879392678869
15.55,1.02240682196,0.0880640599002
15.56,1.01995257903,0.0881888519135
15.57,1.01749833611,0.0883136439268
15.58,1.01504409318,0.0884384359401
15.59,1.01258985025,0.0885632279534
15.6,1.01013560732,0.0886880199667
15.61,1.00768136439,0.08881281198
15.62,1.00522712146,0.0889376039933
15.63,1.00262903226,0.0891612903226
15.64,0.999887096774,0.0894838709677
15.65,0.99714516129,0.0898064516129
15.66,0.994403225806,0.0901290322581
15.67,0.991661290323,0.0904516129032
15.68,0.988919354839,0.0907741935484
15.69,0.986177419355,0.0910967741935
15.7,0.983435483871,0.0914193548387
15.71,0.980693548387,0.0917419354839
15.72,0.977951612903,0.092064516129
15.73,0.975209677419,0.0923870967742
15.74,0.972467741935,0.0927096774194
15.75,0.969725806452,0.0930322580645
15.76,0.966983870968,0.0933548387097
15.77,0.964241935484,0.0936774193548
15.78,0.9615,0.094
15.79,0.958758064516,0.0943225806452
15.8,0.956016129032,0.0946451612903
15.81,0.953274193548,0.0949677419355
15.82,0.950532258065,0.0952903225806
15.83,0.947790322581,0.0956129032258
15.84,0.945048387097,0.095935483871
15.85,0.942306451613,0.0962580645161
15.86,0.939564516129,0.0965806451613
15.87,0.936822580645,0.0969032258065
15.88,0.93389453125,0.09735546875
15.89,0.93088671875,0.09786328125
15.9,0.92787890625,0.09837109375
15.91,0.92487109375,0.09887890625
15.92,0.92186328125,0.09938671875
15.93,0.91885546875,0.09989453125
15.94,0.91584765625,0.10040234375
15.95,0.91283984375,0.10091015625
15.96,0.90983203125,0.10141796875
15.97,0.90682421875,0.10192578125
15.98,0.90381640625,0.10243359375
15.99,0.90080859375,0.10294140625
16,0.89780078125,0.10344921875
16.01,0.89479296875,0.10395703125
16.02,0.89178515625,0.10446484375
16.03,0.88877734375,0.10497265625
16.04,0.88576953125,0.10548046875
16.05,0.88276171875,0.10598828125
16.06,0.87975390625,0.10649609375
16.07,0.87674609375,0.10700390625
16.08,0.87373828125,0.10751171875
16.09,0.87073046875,0.10801953125
16.1,0.86772265625,0.10852734375
16.11,0.86471484375,0.10903515625
16.12,0.86170703125,0.10954296875
16.13,0.858644478064,0.110056732224
16.14,0.855089258699,0.110624054463
16.15,0.851534039334,0.111191376702
16.16,0.84797881997,0.111758698941
16.17,0.844423600605,0.11232602118
16.18,0.840868381241,0.112893343419
16.19,0.837313161876,0.113460665658
16.2,0.833757942511,0.114027987897
16.21,0.830202723147,0.114595310136
16.22,0.826647503782,0.115162632375
16.23,0.823092284418,0.115729954614
16.24,0.819537065053,0.116297276853
16.25,0.815981845688,0.116864599092
16.26,0.812426626324,0.117431921331
16.27,0.808871406959,0.11799924357
16.28,0.805316187595,0.118566565809
16.29,0.80176096823,0.119133888048
16.3,0.798205748865,0.119701210287
16.31,0.794650529501,0.120268532526
16.32,0.791095310136,0.120835854766
16.33,0.787540090772,0.121403177005
16.34,0.783984871407,0.121970499244
16.35,0.780429652042,0.122537821483
16.36,0.776874432678,0.123105143722
16.37,0.773319213313,0.123672465961
16.38,0.769763993949,0.1242397882
16.39,0.766208774584,0.124807110439
16.4,0.761763995609,0.125652030735
16.41,0.756860958653,0.126639956092
16.42,0.751957921698,0.127627881449
16.43,0.747054884742,0.128615806806
16.44,0.742151847786,0.129603732162
16.45,0.737248810831,0.130591657519
16.46,0.732345773875,0.131579582876
16.47,0.727442736919,0.132567508233
16.48,0.722539699963,0.133555433589
16.49,0.717636663008,0.134543358946
16.5,0.712733626052,0.135531284303
16.51,0.707830589096,0.13651920966
16.52,0.702927552141,0.137507135016
16.53,0.698024515185,0.138495060373
16.54,0.693121478229,0.13948298573
16.55,0.688218441273,0.140470911087
16.56,0.683315404318,0.141458836443
16.57,0.678412367362,0.1424467618
16.58,0.673509330406,0.143434687157
16.59,0.66860629345,0.144422612514
16.6,0.663703256495,0.14541053787
16.61,0.658800219539,0.146398463227
16.62,0.653897182583,0.147386388584
16.63,0.648994145628,0.148374313941
16.64,0.644091108672,0.149362239297
16.65,0.639188071716,0.150350164654
16.66,0.63428503476,0.151338090011
16.67,0.629025840708,0.153144778761
16.68,0.623043539823,0.15661380531
16.69,0.617061238938,0.160082831858
16.7,0.611078938053,0.163551858407
16.71,0.605096637168,0.167020884956
16.72,0.599114336283,0.170489911504
16.73,0.593132035398,0.173958938053
16.74,0.587149734513,0.177427964602
16.75,0.581167433628,0.18089699115
16.76,0.575185132743,0.184366017699
16.77,0.569202831858,0.187835044248
16.78,0.563220530973,0.191304070796
16.79,0.557238230088,0.194773097345
16.8,0.551255929204,0.198242123894
16.81,0.545273628319,0.201711150442
16.82,0.539291327434,0.205180176991
16.83,0.533309026549,0.20864920354
16.84,0.527326725664,0.212118230088
16.85,0.521344424779,0.215587256637
16.86,0.515362123894,0.219056283186
16.87,0.509379823009,0.222525309735
16.88,0.503397522124,0.225994336283
16.89,0.497415221239,0.229463362832
16.9,0.491432920354,0.232932389381
16.91,0.485450619469,0.236401415929
16.92,0.479468318584,0.239870442478
16.93,0.473486017699,0.243339469027
16.94,0.467503716814,0.246808495575
16.95,0.461641341547,0.250468172485
